"","Date","Cancer group","Demographic","Statistic","Statistic2019WdAdj","nDiff","propChange","Breakdown"
"1973",Mar 2020,"Kidney","GP referral",234,224.190476190476,9.8095238095238,0.0437553101104502,"Route to Diagnosis"
"1974",Mar 2020,"Kidney","Other",143,132,11,0.0833333333333333,"Route to Diagnosis"
"1975",Mar 2020,"Kidney","TWW",257,207.428571428571,49.5714285714286,0.238980716253443,"Route to Diagnosis"
"1976",Mar 2020,"Lip, oral cavity and pharynx","Emergency presentation",41,53.4285714285714,-12.4285714285714,-0.232620320855615,"Route to Diagnosis"
"1977",Mar 2020,"Lip, oral cavity and pharynx","GP referral",125,115.238095238095,9.76190476190476,0.0847107438016529,"Route to Diagnosis"
"1978",Mar 2020,"Lip, oral cavity and pharynx","Other",118,93.2380952380952,24.7619047619048,0.265577119509704,"Route to Diagnosis"
"1979",Mar 2020,"Lip, oral cavity and pharynx","TWW",374,375.047619047619,-1.04761904761909,-0.0027932960893856,"Route to Diagnosis"
"1980",Mar 2020,"Liver","Emergency presentation",140,193.809523809524,-53.8095238095238,-0.277641277641278,"Route to Diagnosis"
"1981",Mar 2020,"Liver","GP referral",110,123.619047619048,-13.6190476190476,-0.110169491525424,"Route to Diagnosis"
"1982",Mar 2020,"Liver","Other",95,82.7619047619048,12.2380952380952,0.147871116225547,"Route to Diagnosis"
"1983",Mar 2020,"Liver","TWW",100,79.6190476190476,20.3809523809524,0.255980861244019,"Route to Diagnosis"
"1984",Mar 2020,"Lung","Emergency presentation",957,1050.7619047619,-93.7619047619048,-0.0892323030907279,"Route to Diagnosis"
"1985",Mar 2020,"Lung","GP referral",732,669.428571428571,62.5714285714286,0.0934699103713188,"Route to Diagnosis"
"1986",Mar 2020,"Lung","Other",693,646.380952380952,46.6190476190476,0.0721231766612641,"Route to Diagnosis"
"1987",Mar 2020,"Lung","TWW",978,862.190476190476,115.809523809524,0.134320114879046,"Route to Diagnosis"
"1988",Mar 2020,"Lymphoid leukaemia","Emergency presentation",68,66,2,0.0303030303030303,"Route to Diagnosis"
"1989",Mar 2020,"Lymphoid leukaemia","GP referral",109,140.380952380952,-31.3809523809524,-0.223541383989145,"Route to Diagnosis"
"1990",Mar 2020,"Lymphoid leukaemia","Other",44,37.7142857142857,6.28571428571428,0.166666666666667,"Route to Diagnosis"
"1991",Mar 2020,"Lymphoid leukaemia","TWW",63,62.8571428571429,0.142857142857139,0.00227272727272721,"Route to Diagnosis"
"1992",Mar 2020,"Melanoma","Emergency presentation",28,34.5714285714286,-6.57142857142858,-0.190082644628099,"Route to Diagnosis"
"1993",Mar 2020,"Melanoma","GP referral",371,320.571428571429,50.4285714285714,0.157308377896613,"Route to Diagnosis"
"1994",Mar 2020,"Melanoma","Other",93,85.9047619047619,7.09523809523809,0.0825942350332593,"Route to Diagnosis"
"1995",Mar 2020,"Melanoma","TWW",625,641.142857142857,-16.1428571428572,-0.0251782531194297,"Route to Diagnosis"
"1996",Mar 2020,"Multiple myeloma","Emergency presentation",86,113.142857142857,-27.1428571428572,-0.23989898989899,"Route to Diagnosis"
"1997",Mar 2020,"Multiple myeloma","GP referral",96,117.333333333333,-21.3333333333333,-0.181818181818182,"Route to Diagnosis"
"1998",Mar 2020,"Multiple myeloma","Other",41,55.5238095238095,-14.5238095238095,-0.261578044596913,"Route to Diagnosis"
"1999",Mar 2020,"Multiple myeloma","TWW",134,126.761904761905,7.23809523809523,0.0570999248685198,"Route to Diagnosis"
"2000",Mar 2020,"Myeloid leukaemia","Emergency presentation",112,119.428571428571,-7.42857142857143,-0.0622009569377991,"Route to Diagnosis"
"2001",Mar 2020,"Myeloid leukaemia","GP referral",56,58.6666666666667,-2.66666666666667,-0.0454545454545455,"Route to Diagnosis"
"2002",Mar 2020,"Myeloid leukaemia","Other",23,46.0952380952381,-23.0952380952381,-0.50103305785124,"Route to Diagnosis"
"2003",Mar 2020,"Myeloid leukaemia","TWW",25,20.952380952381,4.04761904761905,0.193181818181818,"Route to Diagnosis"
"2004",Mar 2020,"Nasal cavity, sinuses and larynx","Emergency presentation",19,17.8095238095238,1.19047619047619,0.0668449197860962,"Route to Diagnosis"
"2005",Mar 2020,"Nasal cavity, sinuses and larynx","GP referral",48,54.4761904761905,-6.47619047619048,-0.118881118881119,"Route to Diagnosis"
"2006",Mar 2020,"Nasal cavity, sinuses and larynx","Other",28,26.1904761904762,1.80952380952381,0.069090909090909,"Route to Diagnosis"
"2007",Mar 2020,"Nasal cavity, sinuses and larynx","TWW",100,97.4285714285714,2.57142857142857,0.0263929618768328,"Route to Diagnosis"
"2008",Mar 2020,"Non-Hodgkin lymphoma","Emergency presentation",196,199.047619047619,-3.04761904761907,-0.0153110047846891,"Route to Diagnosis"
"2009",Mar 2020,"Non-Hodgkin lymphoma","GP referral",210,215.809523809524,-5.80952380952382,-0.0269196822594882,"Route to Diagnosis"
"2010",Mar 2020,"Non-Hodgkin lymphoma","Other",119,136.190476190476,-17.1904761904762,-0.126223776223776,"Route to Diagnosis"
"2011",Mar 2020,"Non-Hodgkin lymphoma","TWW",253,296.47619047619,-43.4761904761905,-0.146643109540636,"Route to Diagnosis"
"2012",Mar 2020,"Oesophageal","Emergency presentation",127,161.333333333333,-34.3333333333333,-0.212809917355372,"Route to Diagnosis"
"2013",Mar 2020,"Oesophageal","GP referral",120,148.761904761905,-28.7619047619048,-0.193341869398207,"Route to Diagnosis"
"2014",Mar 2020,"Oesophageal","Other",86,133.047619047619,-47.0476190476191,-0.35361488904796,"Route to Diagnosis"
"2015",Mar 2020,"Oesophageal","TWW",324,323.714285714286,0.285714285714278,0.000882612533097945,"Route to Diagnosis"
"2016",Mar 2020,"Oesophago-gastric","Emergency presentation",227,284.952380952381,-57.952380952381,-0.203375668449198,"Route to Diagnosis"
"2017",Mar 2020,"Oesophago-gastric","GP referral",205,221.047619047619,-16.0476190476191,-0.0725980180956485,"Route to Diagnosis"
"2018",Mar 2020,"Oesophago-gastric","Other",136,196.952380952381,-60.952380952381,-0.309477756286267,"Route to Diagnosis"
"2019",Mar 2020,"Oesophago-gastric","TWW",425,436.857142857143,-11.8571428571429,-0.0271419228253761,"Route to Diagnosis"
"2020",Mar 2020,"Ovarian","Emergency presentation",131,151.904761904762,-20.9047619047619,-0.137617554858934,"Route to Diagnosis"
"2021",Mar 2020,"Ovarian","GP referral",91,94.2857142857143,-3.28571428571429,-0.0348484848484849,"Route to Diagnosis"
"2022",Mar 2020,"Ovarian","Other",69,76.4761904761905,-7.47619047619048,-0.0977584059775841,"Route to Diagnosis"
"2023",Mar 2020,"Ovarian","TWW",168,178.095238095238,-10.0952380952381,-0.0566844919786097,"Route to Diagnosis"
"2024",Mar 2020,"Pancreatic","Emergency presentation",294,304.857142857143,-10.8571428571429,-0.0356138706654172,"Route to Diagnosis"
"2025",Mar 2020,"Pancreatic","GP referral",128,133.047619047619,-5.04761904761907,-0.0379384395132428,"Route to Diagnosis"
"2026",Mar 2020,"Pancreatic","Other",88,84.8571428571429,3.14285714285714,0.037037037037037,"Route to Diagnosis"
"2027",Mar 2020,"Pancreatic","TWW",203,148.761904761905,54.2380952380952,0.364596670934699,"Route to Diagnosis"
"2028",Mar 2020,"Prostate","Emergency presentation",206,271.333333333333,-65.3333333333334,-0.240786240786241,"Route to Diagnosis"
"2029",Mar 2020,"Prostate","GP referral",865,927.142857142857,-62.1428571428572,-0.0670261941448383,"Route to Diagnosis"
"2030",Mar 2020,"Prostate","Other",296,321.619047619048,-25.6190476190476,-0.0796564998519397,"Route to Diagnosis"
"2031",Mar 2020,"Prostate","TWW",2510,2266,244,0.107678729037952,"Route to Diagnosis"
"2032",Mar 2020,"Stomach","Emergency presentation",100,123.619047619048,-23.6190476190476,-0.191063174114022,"Route to Diagnosis"
"2033",Mar 2020,"Stomach","GP referral",85,72.2857142857143,12.7142857142857,0.175889328063241,"Route to Diagnosis"
"2034",Mar 2020,"Stomach","Other",50,63.9047619047619,-13.9047619047619,-0.217585692995529,"Route to Diagnosis"
"2035",Mar 2020,"Stomach","TWW",101,113.142857142857,-12.1428571428572,-0.107323232323232,"Route to Diagnosis"
"2036",Mar 2020,"Testicular","Emergency presentation",19,11.5238095238095,7.47619047619048,0.648760330578512,"Route to Diagnosis"
"2037",Mar 2020,"Testicular","GP referral",14,37.7142857142857,-23.7142857142857,-0.628787878787879,"Route to Diagnosis"
"2038",Mar 2020,"Testicular","Other",22,17.8095238095238,4.19047619047619,0.235294117647059,"Route to Diagnosis"
"2039",Mar 2020,"Testicular","TWW",111,112.095238095238,-1.0952380952381,-0.00977060322854721,"Route to Diagnosis"
"2040",Mar 2020,"Unknown","Emergency presentation",178,193.809523809524,-15.8095238095238,-0.0815724815724816,"Route to Diagnosis"
"2041",Mar 2020,"Unknown","GP referral",101,106.857142857143,-5.85714285714286,-0.054812834224599,"Route to Diagnosis"
"2042",Mar 2020,"Unknown","Other",64,82.7619047619048,-18.7619047619048,-0.226697353279632,"Route to Diagnosis"
"2043",Mar 2020,"Unknown","TWW",106,81.7142857142857,24.2857142857143,0.297202797202797,"Route to Diagnosis"
"2044",Mar 2020,"Upper GI excl OG","Emergency presentation",562,653.714285714286,-91.7142857142858,-0.140297202797203,"Route to Diagnosis"
"2045",Mar 2020,"Upper GI excl OG","GP referral",300,326.857142857143,-26.8571428571429,-0.0821678321678323,"Route to Diagnosis"
"2046",Mar 2020,"Upper GI excl OG","Other",234,211.619047619048,22.3809523809524,0.105760576057606,"Route to Diagnosis"
"2047",Mar 2020,"Upper GI excl OG","TWW",357,280.761904761905,76.2380952380952,0.271540027137042,"Route to Diagnosis"
"2048",Mar 2020,"Urological excl prostate","Emergency presentation",348,345.714285714286,2.28571428571428,0.00661157024793386,"Route to Diagnosis"
"2049",Mar 2020,"Urological excl prostate","GP referral",542,592.952380952381,-50.952380952381,-0.0859299710889817,"Route to Diagnosis"
"2050",Mar 2020,"Urological excl prostate","Other",262,283.904761904762,-21.9047619047619,-0.0771553170077156,"Route to Diagnosis"
"2051",Mar 2020,"Urological excl prostate","TWW",781,706.095238095238,74.9047619047618,0.106083086053412,"Route to Diagnosis"
"2052",Mar 2020,"Uterine","Emergency presentation",52,63.9047619047619,-11.9047619047619,-0.18628912071535,"Route to Diagnosis"
"2053",Mar 2020,"Uterine","GP referral",160,145.619047619048,14.3809523809524,0.0987573577501635,"Route to Diagnosis"
"2054",Mar 2020,"Uterine","Other",52,53.4285714285714,-1.42857142857143,-0.0267379679144385,"Route to Diagnosis"
"2055",Mar 2020,"Uterine","TWW",400,412.761904761905,-12.7619047619048,-0.0309183202584218,"Route to Diagnosis"
"2056",Apr 2020,"All sites combined","Emergency presentation",3550,4491,-941,-0.209530171454019,"Route to Diagnosis"
"2057",Apr 2020,"All sites combined","GP referral",2942,5107,-2165,-0.423927942040337,"Route to Diagnosis"
"2058",Apr 2020,"All sites combined","Other",1899,2945,-1046,-0.355178268251273,"Route to Diagnosis"
"2059",Apr 2020,"All sites combined","Screening",480,1494,-1014,-0.678714859437751,"Route to Diagnosis"
"2060",Apr 2020,"All sites combined","TWW",6393,9946,-3553,-0.357229036798713,"Route to Diagnosis"
"2061",Apr 2020,"Bladder","Emergency presentation",104,139,-35,-0.251798561151079,"Route to Diagnosis"
"2062",Apr 2020,"Bladder","GP referral",136,250,-114,-0.456,"Route to Diagnosis"
"2063",Apr 2020,"Bladder","Other",59,97,-38,-0.391752577319588,"Route to Diagnosis"
"2064",Apr 2020,"Bladder","TWW",266,326,-60,-0.184049079754601,"Route to Diagnosis"
"2065",Apr 2020,"Bone and soft tissue","Emergency presentation",21,34,-13,-0.382352941176471,"Route to Diagnosis"
"2066",Apr 2020,"Bone and soft tissue","GP referral",62,64,-2,-0.03125,"Route to Diagnosis"
"2067",Apr 2020,"Bone and soft tissue","Other",46,52,-6,-0.115384615384615,"Route to Diagnosis"
"2068",Apr 2020,"Bone and soft tissue","TWW",77,60,17,0.283333333333333,"Route to Diagnosis"
"2069",Apr 2020,"Brain and CNS","Emergency presentation",173,155,18,0.116129032258065,"Route to Diagnosis"
"2070",Apr 2020,"Brain and CNS","GP referral",52,89,-37,-0.415730337078652,"Route to Diagnosis"
"2071",Apr 2020,"Brain and CNS","Other",81,167,-86,-0.514970059880239,"Route to Diagnosis"
"2072",Apr 2020,"Brain and CNS","TWW",4,6,-2,-0.333333333333333,"Route to Diagnosis"
"2073",Apr 2020,"Breast","Emergency presentation",62,111,-49,-0.441441441441441,"Route to Diagnosis"
"2074",Apr 2020,"Breast","GP referral",135,228,-93,-0.407894736842105,"Route to Diagnosis"
"2075",Apr 2020,"Breast","Other",69,150,-81,-0.54,"Route to Diagnosis"
"2076",Apr 2020,"Breast","Screening",327,1138,-811,-0.712653778558875,"Route to Diagnosis"
"2077",Apr 2020,"Breast","TWW",1223,1896,-673,-0.354957805907173,"Route to Diagnosis"
"2078",Apr 2020,"Cervical","Emergency presentation",18,25,-7,-0.28,"Route to Diagnosis"
"2079",Apr 2020,"Cervical","GP referral",35,34,1,0.0294117647058824,"Route to Diagnosis"
"2080",Apr 2020,"Cervical","Other",19,22,-3,-0.136363636363636,"Route to Diagnosis"
"2081",Apr 2020,"Cervical","Screening",98,91,7,0.0769230769230769,"Route to Diagnosis"
"2082",Apr 2020,"Cervical","TWW",38,55,-17,-0.309090909090909,"Route to Diagnosis"
"2083",Apr 2020,"Colorectal","Emergency presentation",524,598,-74,-0.123745819397993,"Route to Diagnosis"
"2084",Apr 2020,"Colorectal","GP referral",233,573,-340,-0.593368237347295,"Route to Diagnosis"
"2085",Apr 2020,"Colorectal","Other",149,273,-124,-0.454212454212454,"Route to Diagnosis"
"2086",Apr 2020,"Colorectal","Screening",55,265,-210,-0.792452830188679,"Route to Diagnosis"
"2087",Apr 2020,"Colorectal","TWW",464,1114,-650,-0.583482944344704,"Route to Diagnosis"
"2088",Apr 2020,"Endocrine","Emergency presentation",15,36,-21,-0.583333333333333,"Route to Diagnosis"
"2089",Apr 2020,"Endocrine","GP referral",53,113,-60,-0.530973451327434,"Route to Diagnosis"
"2090",Apr 2020,"Endocrine","Other",24,47,-23,-0.48936170212766,"Route to Diagnosis"
"2091",Apr 2020,"Endocrine","TWW",64,70,-6,-0.0857142857142857,"Route to Diagnosis"
"2092",Apr 2020,"Gynaecological","Emergency presentation",174,231,-57,-0.246753246753247,"Route to Diagnosis"
"2093",Apr 2020,"Gynaecological","GP referral",216,351,-135,-0.384615384615385,"Route to Diagnosis"
"2094",Apr 2020,"Gynaecological","Other",125,164,-39,-0.23780487804878,"Route to Diagnosis"
"2095",Apr 2020,"Gynaecological","Screening",98,91,7,0.0769230769230769,"Route to Diagnosis"
"2096",Apr 2020,"Gynaecological","TWW",558,656,-98,-0.149390243902439,"Route to Diagnosis"
"2097",Apr 2020,"Haematological","Emergency presentation",431,613,-182,-0.296900489396411,"Route to Diagnosis"
"2098",Apr 2020,"Haematological","GP referral",377,571,-194,-0.339754816112084,"Route to Diagnosis"
"2099",Apr 2020,"Haematological","Other",208,256,-48,-0.1875,"Route to Diagnosis"
"2100",Apr 2020,"Haematological","TWW",486,537,-51,-0.0949720670391061,"Route to Diagnosis"
"2101",Apr 2020,"Head and Neck","Emergency presentation",41,53,-12,-0.226415094339623,"Route to Diagnosis"
"2102",Apr 2020,"Head and Neck","GP referral",83,145,-62,-0.427586206896552,"Route to Diagnosis"
"2103",Apr 2020,"Head and Neck","Other",75,108,-33,-0.305555555555556,"Route to Diagnosis"
"2104",Apr 2020,"Head and Neck","TWW",295,434,-139,-0.320276497695853,"Route to Diagnosis"
"2105",Apr 2020,"Hodgkin lymphoma","Emergency presentation",19,25,-6,-0.24,"Route to Diagnosis"
"2106",Apr 2020,"Hodgkin lymphoma","GP referral",20,33,-13,-0.393939393939394,"Route to Diagnosis"
"2107",Apr 2020,"Hodgkin lymphoma","Other",23,19,4,0.210526315789474,"Route to Diagnosis"
"2108",Apr 2020,"Hodgkin lymphoma","TWW",60,53,7,0.132075471698113,"Route to Diagnosis"
"2109",Apr 2020,"Kidney","Emergency presentation",132,175,-43,-0.245714285714286,"Route to Diagnosis"
"2110",Apr 2020,"Kidney","GP referral",142,177,-35,-0.19774011299435,"Route to Diagnosis"
"2111",Apr 2020,"Kidney","Other",101,142,-41,-0.288732394366197,"Route to Diagnosis"
"2112",Apr 2020,"Kidney","TWW",165,217,-52,-0.23963133640553,"Route to Diagnosis"
"2113",Apr 2020,"Lip, oral cavity and pharynx","Emergency presentation",34,36,-2,-0.0555555555555556,"Route to Diagnosis"
"2114",Apr 2020,"Lip, oral cavity and pharynx","GP referral",60,113,-53,-0.469026548672566,"Route to Diagnosis"
"2115",Apr 2020,"Lip, oral cavity and pharynx","Other",65,80,-15,-0.1875,"Route to Diagnosis"
"2116",Apr 2020,"Lip, oral cavity and pharynx","TWW",235,341,-106,-0.310850439882698,"Route to Diagnosis"
"2117",Apr 2020,"Liver","Emergency presentation",128,160,-32,-0.2,"Route to Diagnosis"
"2118",Apr 2020,"Liver","GP referral",94,103,-9,-0.087378640776699,"Route to Diagnosis"
"2119",Apr 2020,"Liver","Other",62,90,-28,-0.311111111111111,"Route to Diagnosis"
"2120",Apr 2020,"Liver","TWW",68,79,-11,-0.139240506329114,"Route to Diagnosis"
"2121",Apr 2020,"Lung","Emergency presentation",883,1046,-163,-0.155831739961759,"Route to Diagnosis"
"2122",Apr 2020,"Lung","GP referral",407,645,-238,-0.368992248062016,"Route to Diagnosis"
"2123",Apr 2020,"Lung","Other",446,607,-161,-0.265238879736409,"Route to Diagnosis"
"2124",Apr 2020,"Lung","TWW",646,831,-185,-0.222623345367028,"Route to Diagnosis"
"2125",Apr 2020,"Lymphoid leukaemia","Emergency presentation",53,68,-15,-0.220588235294118,"Route to Diagnosis"
"2126",Apr 2020,"Lymphoid leukaemia","GP referral",51,123,-72,-0.585365853658537,"Route to Diagnosis"
"2127",Apr 2020,"Lymphoid leukaemia","Other",27,40,-13,-0.325,"Route to Diagnosis"
"2128",Apr 2020,"Lymphoid leukaemia","TWW",37,88,-51,-0.579545454545455,"Route to Diagnosis"
"2129",Apr 2020,"Melanoma","Emergency presentation",13,27,-14,-0.518518518518518,"Route to Diagnosis"
"2130",Apr 2020,"Melanoma","GP referral",253,350,-97,-0.277142857142857,"Route to Diagnosis"
"2131",Apr 2020,"Melanoma","Other",65,92,-27,-0.293478260869565,"Route to Diagnosis"
"2132",Apr 2020,"Melanoma","TWW",447,638,-191,-0.299373040752351,"Route to Diagnosis"
"2133",Apr 2020,"Multiple myeloma","Emergency presentation",73,112,-39,-0.348214285714286,"Route to Diagnosis"
"2134",Apr 2020,"Multiple myeloma","GP referral",69,101,-32,-0.316831683168317,"Route to Diagnosis"
"2135",Apr 2020,"Multiple myeloma","Other",24,43,-19,-0.441860465116279,"Route to Diagnosis"
"2136",Apr 2020,"Multiple myeloma","TWW",75,114,-39,-0.342105263157895,"Route to Diagnosis"
"2137",Apr 2020,"Myeloid leukaemia","Emergency presentation",91,132,-41,-0.310606060606061,"Route to Diagnosis"
"2138",Apr 2020,"Myeloid leukaemia","GP referral",41,50,-9,-0.18,"Route to Diagnosis"
"2139",Apr 2020,"Myeloid leukaemia","Other",24,23,1,0.0434782608695652,"Route to Diagnosis"
"2140",Apr 2020,"Myeloid leukaemia","TWW",16,15,1,0.0666666666666667,"Route to Diagnosis"
"2141",Apr 2020,"Nasal cavity, sinuses and larynx","Emergency presentation",7,17,-10,-0.588235294117647,"Route to Diagnosis"
"2142",Apr 2020,"Nasal cavity, sinuses and larynx","GP referral",23,32,-9,-0.28125,"Route to Diagnosis"
"2143",Apr 2020,"Nasal cavity, sinuses and larynx","Other",10,28,-18,-0.642857142857143,"Route to Diagnosis"
"2144",Apr 2020,"Nasal cavity, sinuses and larynx","TWW",60,93,-33,-0.354838709677419,"Route to Diagnosis"
"2145",Apr 2020,"Non-Hodgkin lymphoma","Emergency presentation",168,232,-64,-0.275862068965517,"Route to Diagnosis"
"2146",Apr 2020,"Non-Hodgkin lymphoma","GP referral",148,188,-40,-0.212765957446809,"Route to Diagnosis"
"2147",Apr 2020,"Non-Hodgkin lymphoma","Other",90,111,-21,-0.189189189189189,"Route to Diagnosis"
"2148",Apr 2020,"Non-Hodgkin lymphoma","TWW",268,232,36,0.155172413793103,"Route to Diagnosis"
"2149",Apr 2020,"Oesophageal","Emergency presentation",102,135,-33,-0.244444444444444,"Route to Diagnosis"
"2150",Apr 2020,"Oesophageal","GP referral",37,127,-90,-0.708661417322835,"Route to Diagnosis"
"2151",Apr 2020,"Oesophageal","Other",42,108,-66,-0.611111111111111,"Route to Diagnosis"
"2152",Apr 2020,"Oesophageal","TWW",133,337,-204,-0.605341246290801,"Route to Diagnosis"
"2153",Apr 2020,"Oesophago-gastric","Emergency presentation",178,216,-38,-0.175925925925926,"Route to Diagnosis"
"2154",Apr 2020,"Oesophago-gastric","GP referral",65,184,-119,-0.646739130434783,"Route to Diagnosis"
"2155",Apr 2020,"Oesophago-gastric","Other",63,167,-104,-0.622754491017964,"Route to Diagnosis"
"2156",Apr 2020,"Oesophago-gastric","TWW",174,452,-278,-0.615044247787611,"Route to Diagnosis"
"2157",Apr 2020,"Ovarian","Emergency presentation",111,146,-35,-0.23972602739726,"Route to Diagnosis"
"2158",Apr 2020,"Ovarian","GP referral",69,122,-53,-0.434426229508197,"Route to Diagnosis"
"2159",Apr 2020,"Ovarian","Other",50,75,-25,-0.333333333333333,"Route to Diagnosis"
"2160",Apr 2020,"Ovarian","TWW",190,144,46,0.319444444444444,"Route to Diagnosis"
"2161",Apr 2020,"Pancreatic","Emergency presentation",259,294,-35,-0.119047619047619,"Route to Diagnosis"
"2162",Apr 2020,"Pancreatic","GP referral",90,112,-22,-0.196428571428571,"Route to Diagnosis"
"2163",Apr 2020,"Pancreatic","Other",85,86,-1,-0.0116279069767442,"Route to Diagnosis"
"2164",Apr 2020,"Pancreatic","TWW",173,153,20,0.130718954248366,"Route to Diagnosis"
"2165",Apr 2020,"Prostate","Emergency presentation",127,234,-107,-0.457264957264957,"Route to Diagnosis"
"2166",Apr 2020,"Prostate","GP referral",373,908,-535,-0.58920704845815,"Route to Diagnosis"
"2167",Apr 2020,"Prostate","Other",127,296,-169,-0.570945945945946,"Route to Diagnosis"
"2168",Apr 2020,"Prostate","TWW",1025,2224,-1199,-0.539118705035971,"Route to Diagnosis"
"2169",Apr 2020,"Stomach","Emergency presentation",76,81,-5,-0.0617283950617284,"Route to Diagnosis"
"2170",Apr 2020,"Stomach","GP referral",28,57,-29,-0.508771929824561,"Route to Diagnosis"
"2171",Apr 2020,"Stomach","Other",21,59,-38,-0.644067796610169,"Route to Diagnosis"
"2172",Apr 2020,"Stomach","TWW",41,115,-74,-0.643478260869565,"Route to Diagnosis"
"2173",Apr 2020,"Testicular","Emergency presentation",21,22,-1,-0.0454545454545455,"Route to Diagnosis"
"2174",Apr 2020,"Testicular","GP referral",18,36,-18,-0.5,"Route to Diagnosis"
"2175",Apr 2020,"Testicular","Other",16,14,2,0.142857142857143,"Route to Diagnosis"
"2176",Apr 2020,"Testicular","TWW",81,80,1,0.0125,"Route to Diagnosis"
"2177",Apr 2020,"Unknown","Emergency presentation",132,170,-38,-0.223529411764706,"Route to Diagnosis"
"2178",Apr 2020,"Unknown","GP referral",79,103,-24,-0.233009708737864,"Route to Diagnosis"
"2179",Apr 2020,"Unknown","Other",40,64,-24,-0.375,"Route to Diagnosis"
"2180",Apr 2020,"Unknown","TWW",88,90,-2,-0.0222222222222222,"Route to Diagnosis"
"2181",Apr 2020,"Upper GI excl OG","Emergency presentation",497,607,-110,-0.181219110378913,"Route to Diagnosis"
"2182",Apr 2020,"Upper GI excl OG","GP referral",223,275,-52,-0.189090909090909,"Route to Diagnosis"
"2183",Apr 2020,"Upper GI excl OG","Other",184,217,-33,-0.152073732718894,"Route to Diagnosis"
"2184",Apr 2020,"Upper GI excl OG","TWW",297,276,21,0.0760869565217391,"Route to Diagnosis"
"2185",Apr 2020,"Urological excl prostate","Emergency presentation",279,360,-81,-0.225,"Route to Diagnosis"
"2186",Apr 2020,"Urological excl prostate","GP referral",331,508,-177,-0.348425196850394,"Route to Diagnosis"
"2187",Apr 2020,"Urological excl prostate","Other",197,285,-88,-0.308771929824561,"Route to Diagnosis"
"2188",Apr 2020,"Urological excl prostate","TWW",545,662,-117,-0.176737160120846,"Route to Diagnosis"
"2189",Apr 2020,"Uterine","Emergency presentation",38,46,-8,-0.173913043478261,"Route to Diagnosis"
"2190",Apr 2020,"Uterine","GP referral",99,160,-61,-0.38125,"Route to Diagnosis"
"2191",Apr 2020,"Uterine","Other",46,55,-9,-0.163636363636364,"Route to Diagnosis"
"2192",Apr 2020,"Uterine","TWW",304,418,-114,-0.272727272727273,"Route to Diagnosis"
"2193",May 2020,"All sites combined","Emergency presentation",4407,4406.19047619048,0.809523809523853,0.000183724197557559,"Route to Diagnosis"
"2194",May 2020,"All sites combined","GP referral",2419,4795.2380952381,-2376.2380952381,-0.495541211519364,"Route to Diagnosis"
"2195",May 2020,"All sites combined","Other",1768,2878.95238095238,-1110.95238095238,-0.385887723709021,"Route to Diagnosis"
"2196",May 2020,"All sites combined","Screening",178,1356.2380952381,-1178.2380952381,-0.868754608335381,"Route to Diagnosis"
"2197",May 2020,"All sites combined","TWW",5986,9578.71428571429,-3592.71428571429,-0.37507270585077,"Route to Diagnosis"
"2198",May 2020,"Bladder","Emergency presentation",120,127.571428571429,-7.57142857142857,-0.0593505039193729,"Route to Diagnosis"
"2199",May 2020,"Bladder","GP referral",107,235.238095238095,-128.238095238095,-0.545141700404858,"Route to Diagnosis"
"2200",May 2020,"Bladder","Other",55,86.8571428571429,-31.8571428571429,-0.366776315789474,"Route to Diagnosis"
"2201",May 2020,"Bladder","TWW",245,314.857142857143,-69.8571428571428,-0.221869328493648,"Route to Diagnosis"
"2202",May 2020,"Bone and soft tissue","Emergency presentation",26,33.4761904761905,-7.47619047619047,-0.223328591749644,"Route to Diagnosis"
"2203",May 2020,"Bone and soft tissue","GP referral",38,72.3809523809524,-34.3809523809524,-0.475,"Route to Diagnosis"
"2204",May 2020,"Bone and soft tissue","Other",41,54.2857142857143,-13.2857142857143,-0.244736842105263,"Route to Diagnosis"
"2205",May 2020,"Bone and soft tissue","TWW",53,57,-4,-0.0701754385964912,"Route to Diagnosis"
"2206",May 2020,"Brain and CNS","Emergency presentation",189,200.857142857143,-11.8571428571429,-0.0590327169274538,"Route to Diagnosis"
"2207",May 2020,"Brain and CNS","GP referral",37,76,-39,-0.513157894736842,"Route to Diagnosis"
"2208",May 2020,"Brain and CNS","Other",86,109.47619047619,-23.4761904761905,-0.214441061331014,"Route to Diagnosis"
"2209",May 2020,"Brain and CNS","TWW",8,4.52380952380952,3.47619047619048,0.768421052631579,"Route to Diagnosis"
"2210",May 2020,"Breast","Emergency presentation",93,133,-40,-0.300751879699248,"Route to Diagnosis"
"2211",May 2020,"Breast","GP referral",132,223.47619047619,-91.4761904761905,-0.409333049222246,"Route to Diagnosis"
"2212",May 2020,"Breast","Other",50,167.380952380952,-117.380952380952,-0.701280227596017,"Route to Diagnosis"
"2213",May 2020,"Breast","Screening",37,1031.42857142857,-994.428571428571,-0.964127423822715,"Route to Diagnosis"
"2214",May 2020,"Breast","TWW",1430,1925.33333333333,-495.333333333333,-0.257271468144044,"Route to Diagnosis"
"2215",May 2020,"Cervical","Emergency presentation",13,25.3333333333333,-12.3333333333333,-0.486842105263158,"Route to Diagnosis"
"2216",May 2020,"Cervical","GP referral",23,33.4761904761905,-10.4761904761905,-0.312944523470839,"Route to Diagnosis"
"2217",May 2020,"Cervical","Other",18,17.1904761904762,0.80952380952381,0.0470914127423823,"Route to Diagnosis"
